date,signal,code,name,market,close_krw,change_pct,value_krw,metric,flags
2026-09-23,high-52w,159010,아스플로,KOSDAQ,29400,21.24,27126742900,+10.1%,
2026-09-23,high-52w,109670,씨싸이트,KOSDAQ,11400,29.99,9423872575,+9.9%,
2026-09-23,high-52w,010955,S-Oil우,KOSPI,83600,5.69,6272935100,+3.2%,
2026-09-23,high-52w,446540,메가터치,KOSDAQ,10890,15.36,38921530020,-0.9%,
2026-09-23,high-52w,098120,마이크로컨텍솔,KOSDAQ,58700,3.16,15588447250,-0.8%,
2026-09-23,high-52w,252990,샘씨엔에스,KOSDAQ,18110,4.26,11511043865,-1.5%,
2026-09-23,high-52w,053800,안랩,KOSDAQ,73600,3.95,9493761250,-1.9%,
2026-09-23,high-52w,068930,디지털대성,KOSDAQ,9650,0.84,3344629655,-1.5%,
2026-09-23,low-52w,298380,에이비엘바이오,KOSDAQ,50700,-0.78,24355360950,-0.2%,
2026-09-23,low-52w,145020,휴젤,KOSDAQ,186800,-1.89,7955164000,-0.7%,
2026-09-23,low-52w,003570,SNT다이내믹스,KOSPI,26350,-2.95,1679109350,-2.4%,
2026-09-23,low-52w,003620,KG모빌리티,KOSPI,2485,-1.19,1498473108,-1.0%,
2026-09-23,low-52w,196170,알테오젠,KOSDAQ,251500,0.8,55851517500,+1.2%,
2026-09-23,low-52w,015760,한국전력,KOSPI,30450,-1.3,45916679600,+0.2%,
2026-09-23,low-52w,352820,하이브,KOSPI,157700,0.9,37850535950,+1.2%,
2026-09-23,low-52w,259960,크래프톤,KOSPI,198500,-1.73,12273545212,+0.1%,
2026-09-23,low-52w,029780,삼성카드,KOSPI,42750,-0.23,4330636600,+0.4%,
2026-09-23,low-52w,035900,JYP Ent.,KOSDAQ,37800,0.8,3442454100,+0.8%,
2026-09-23,low-52w,389650,넥스트바이오메디컬,KOSDAQ,32600,15.19,2376901000,+15.2%,
2026-09-23,low-52w,279570,케이뱅크,KOSPI,5340,0.19,1422812430,+2.5%,
2026-09-23,gap-up,109670,씨싸이트,KOSDAQ,11400,29.99,9423872575,+29.9%,
2026-09-23,gap-up,394800,쓰리빌리언,KOSDAQ,5520,17.32,21608822940,+21.1%,
2026-09-23,gap-up,117730,티로보틱스,KOSDAQ,14200,8.07,8324228325,+16.9%,
2026-09-23,gap-up,044450,KSS해운,KOSPI,11730,16.6,10471908500,+13.3%,
2026-09-23,gap-up,115440,우리넷,KOSDAQ,12120,29.9,79614736675,+12.6%,
2026-09-23,gap-up,338220,뷰노,KOSDAQ,5610,8.93,2227640355,+10.7%,
2026-09-23,gap-up,147760,피엠티,KOSDAQ,3890,14.75,3069183780,+9.0%,
2026-09-23,gap-up,089970,브이엠,KOSDAQ,62800,10.95,65121656950,+8.3%,
2026-09-23,gap-up,486990,노타,KOSDAQ,20400,-9.53,49228972350,+8.2%,
2026-09-23,gap-up,487400,케이앤에스아이앤씨,KOSDAQ,7420,8.16,7952282870,+7.4%,
2026-09-23,gap-up,456010,아이씨티케이,KOSDAQ,22900,2.92,35347643925,+7.0%,
2026-09-23,gap-up,488280,에스투더블유,KOSDAQ,15610,7.51,14342989940,+6.7%,
2026-09-23,gap-up,356680,엑스게이트,KOSDAQ,18320,10.76,337423854550,+6.0%,
2026-09-23,gap-up,303810,동국생명과학,KOSDAQ,2760,-9.06,40239591092,+5.8%,
2026-09-23,gap-up,254490,미래반도체,KOSDAQ,16790,3.83,3147527255,+5.8%,
2026-09-23,gap-up,232830,아이티센피엔에스,KOSDAQ,2930,5.97,8760098676,+5.6%,
2026-09-23,gap-up,475400,씨메스로보틱스,KOSDAQ,18330,1.1,1189526005,+4.9%,
2026-09-23,gap-up,440110,파두,KOSDAQ,81400,12.59,103099823600,+4.7%,
2026-09-23,gap-up,476060,온코닉테라퓨틱스,KOSDAQ,15120,2.65,5655658360,+4.6%,
2026-09-23,gap-up,058610,에스피지,KOSDAQ,100900,2.13,36610953750,+4.6%,
2026-09-23,gap-up,399720,가온칩스,KOSDAQ,47250,4.54,9334582700,+4.5%,
2026-09-23,gap-up,115500,케이씨에스,KOSDAQ,10200,5.7,5038789685,+4.2%,
2026-09-23,gap-up,199430,케이엔알시스템,KOSDAQ,18400,1.21,1229842335,+4.1%,
2026-09-23,gap-up,402340,SK스퀘어,KOSPI,1181000,4.24,1132505220813,+4.1%,
2026-09-23,gap-up,299660,셀리드,KOSDAQ,2605,-9.71,23978768091,+4.0%,
2026-09-23,gap-up,448900,한국피아이엠,KOSDAQ,54900,-1.61,3470244050,+3.9%,
2026-09-23,gap-up,466100,클로봇,KOSDAQ,23050,0.66,5588977250,+3.9%,
2026-09-23,gap-up,009150,삼성전기,KOSPI,1501000,1.01,743457672000,+3.8%,
2026-09-23,gap-up,156100,엘앤케이바이오,KOSDAQ,5910,2.96,1042297685,+3.8%,
2026-09-23,gap-up,007660,이수페타시스,KOSPI,119200,5.58,109461510850,+3.7%,
2026-09-23,gap-up,328130,루닛,KOSDAQ,9870,3.89,7037736835,+3.7%,
2026-09-23,gap-up,430690,한싹,KOSDAQ,2960,3.86,1393038689,+3.7%,
2026-09-23,gap-up,010060,OCI홀딩스,KOSPI,206500,9.84,88266043950,+3.7%,
2026-09-23,gap-up,208710,포톤,KOSDAQ,2855,5.55,1473999490,+3.5%,
2026-09-23,gap-up,046890,서울반도체,KOSDAQ,10530,0.86,3468631000,+3.4%,
2026-09-23,gap-up,108490,로보티즈,KOSDAQ,301500,0.5,64227738500,+3.3%,
2026-09-23,gap-up,484810,티엑스알로보틱스,KOSDAQ,12050,0.0,1164726035,+3.3%,
2026-09-23,gap-up,000660,SK하이닉스,KOSPI,1863000,1.25,5480333530143,+3.2%,
2026-09-23,gap-up,001340,PKC,KOSPI,5130,5.99,1446171873,+3.2%,
2026-09-23,gap-up,172670,에이엘티,KOSDAQ,13670,4.11,1095577200,+3.2%,
2026-09-23,gap-up,046970,우리로,KOSDAQ,7890,3.68,95135681205,+3.2%,
2026-09-23,gap-up,412350,레이저쎌,KOSDAQ,5470,0.74,1184565410,+3.1%,
2026-09-23,gap-up,160190,하이젠알앤엠,KOSDAQ,29450,2.26,5506787800,+3.1%,
2026-09-23,gap-up,024840,KBI메탈,KOSDAQ,6350,-1.24,12968095335,+3.1%,
2026-09-23,gap-up,340570,티앤엘,KOSDAQ,28500,3.07,2719766700,+3.1%,
2026-09-23,gap-up,376900,로킷헬스케어,KOSDAQ,28100,0.18,1512266100,+3.0%,
2026-09-23,dry-surge,084650,랩지노믹스,KOSDAQ,2925,17.0,2220505885,×19.4 · 직전 5일은 0.00배,
2026-09-23,dry-surge,039020,이건홀딩스,KOSDAQ,2565,4.06,1876940861,×13.0 · 직전 5일은 0.36배,
2026-09-23,dry-surge,054780,키이스트,KOSDAQ,1566,17.66,1031283527,×9.8 · 직전 5일은 0.17배,
2026-09-23,dry-surge,396300,HT로보틱스,KOSDAQ,6010,29.95,71363086667,×9.6 · 직전 5일은 0.52배,
2026-09-23,dry-surge,159010,아스플로,KOSDAQ,29400,21.24,27126742900,×7.7 · 직전 5일은 0.60배,
2026-09-23,dry-surge,416180,신성에스티,KOSDAQ,24800,1.22,2899491150,×7.2 · 직전 5일은 0.46배,
2026-09-23,dry-surge,299660,셀리드,KOSDAQ,2605,-9.71,23978768091,×5.3 · 직전 5일은 0.57배,
2026-09-23,dry-surge,255220,SG,KOSDAQ,1210,7.56,11161191835,×4.7 · 직전 5일은 0.52배,
2026-09-23,dry-surge,387690,레메디,KOSDAQ,18390,18.49,143559536160,×4.2 · 직전 5일은 0.29배,
