date,signal,code,name,market,close_krw,change_pct,value_krw,metric,flags
2026-09-21,value-surge,009900,명신산업,KOSPI,8700,9.85,11252722180,×5.8,
2026-09-21,value-surge,314130,지놈앤컴퍼니,KOSDAQ,3990,17.53,6753763302,×5.7,
2026-09-21,value-surge,067310,하나마이크론,KOSDAQ,44800,15.91,268641473025,×5.4,
2026-09-21,value-surge,328130,루닛,KOSDAQ,10450,18.21,20019741400,×5.4,
2026-09-21,value-surge,272110,케이엔제이,KOSDAQ,29900,10.54,7294922825,×5.2,
2026-09-21,value-surge,033170,시그네틱스,KOSDAQ,2795,30.0,3283897478,×5.2,
2026-09-21,value-surge,232140,와이씨,KOSDAQ,14250,19.65,140749946535,×5.1,
2026-09-21,value-surge,078350,한양디지텍,KOSDAQ,28200,10.37,33633747250,×5.1,
2026-09-21,value-surge,102120,어보브반도체,KOSDAQ,7750,6.31,2285883080,×5.0,
2026-09-21,value-surge,144960,뉴파워프라즈마,KOSDAQ,12000,16.73,34527387000,×4.9,
2026-09-21,value-surge,448730,삼성FN리츠,KOSPI,5000,-6.37,1955885110,×4.8,
2026-09-21,value-surge,478340,나라스페이스테크놀로지,KOSDAQ,13900,-3.87,20781509690,×4.7,
2026-09-21,value-surge,092220,KEC,KOSPI,3160,10.68,5545834294,×4.4,
2026-09-21,value-surge,003160,디아이,KOSPI,35400,12.74,64769372200,×4.3,
2026-09-21,value-surge,365340,성일하이텍,KOSDAQ,34950,-1.27,4812391050,×4.2,
2026-09-21,value-surge,338220,뷰노,KOSDAQ,5480,8.95,1966294475,×4.2,
2026-09-21,value-surge,009070,KCTC,KOSPI,4190,2.95,1568260660,×4.2,
2026-09-21,value-surge,204270,제이앤티씨,KOSDAQ,25200,7.01,69017088100,×4.2,
2026-09-21,value-surge,272210,한화시스템,KOSPI,77400,-3.25,125661468650,×4.0,
2026-09-21,value-surge,020000,한섬,KOSPI,18560,5.69,6628942085,×3.9,
2026-09-21,value-surge,010580,에스엠벡셀,KOSPI,2845,13.8,38869060873,×3.8,
2026-09-21,value-surge,253590,네오셈,KOSDAQ,13020,6.37,17423341990,×3.7,
2026-09-21,value-surge,163730,핑거,KOSDAQ,10840,8.51,3459729500,×3.5,
2026-09-21,value-surge,086670,비엠티,KOSDAQ,18500,2.55,2492601145,×3.5,
2026-09-21,value-surge,388790,라이콤,KOSDAQ,5490,8.28,12828759490,×3.4,
2026-09-21,value-surge,029460,케이씨,KOSPI,44600,7.99,4202374350,×3.4,
2026-09-21,value-surge,125490,한라캐스트,KOSDAQ,12600,4.56,57323323045,×3.4,
2026-09-21,value-surge,456070,이엔셀,KOSDAQ,6000,-9.37,4032811330,×3.3,
2026-09-21,value-surge,462860,더즌,KOSDAQ,3075,17.37,53389179699,×3.3,
2026-09-21,value-surge,036170,에이치엠넥스,KOSDAQ,2865,8.52,2021675981,×3.3,
2026-09-21,value-surge,265740,엔에프씨,KOSDAQ,7890,-4.36,13700384385,×3.2,
2026-09-21,value-surge,290560,파라택시스이더리움,KOSDAQ,1353,9.29,3331084571,×3.2,
2026-09-21,value-surge,054450,텔레칩스,KOSDAQ,9950,2.05,1060222230,×3.2,
2026-09-21,value-surge,071320,지역난방공사,KOSPI,78000,4.14,2110076900,×3.1,
2026-09-21,value-surge,017900,광전자,KOSPI,11060,5.13,212382192635,×3.0,
2026-09-21,value-surge,172670,에이엘티,KOSDAQ,13400,5.59,1576298400,×3.0,
2026-09-21,value-surge,131970,두산테스나,KOSDAQ,95000,10.34,70311690350,×3.0,
2026-09-21,value-surge,453340,현대그린푸드,KOSPI,19140,5.57,1861046810,×3.0,
2026-09-21,value-surge,000520,삼일제약,KOSPI,8220,5.93,1894302445,×2.9,
2026-09-21,value-surge,027360,아주IB투자,KOSDAQ,4000,3.49,32684260672,×2.9,
2026-09-21,value-surge,036090,위지트,KOSDAQ,1436,5.82,3382111951,×2.9,
2026-09-21,value-surge,487580,폴레드,KOSDAQ,2890,-5.09,1132504570,×2.9,
2026-09-21,value-surge,192650,드림텍,KOSPI,8200,7.33,20808208445,×2.8,
2026-09-21,value-surge,160190,하이젠알앤엠,KOSDAQ,29850,8.94,22119727775,×2.8,
2026-09-21,value-surge,950250,테라뷰,KOSDAQ,3475,15.83,11122141559,×2.8,
2026-09-21,value-surge,388210,씨엠티엑스,KOSDAQ,82000,10.51,6896035950,×2.8,
2026-09-21,value-surge,036810,에프에스티,KOSDAQ,30200,11.44,9626455700,×2.7,
2026-09-21,value-surge,168360,펨트론,KOSDAQ,14190,4.34,2201405055,×2.7,
2026-09-21,value-surge,200470,에이팩트,KOSDAQ,8050,11.19,14585278770,×2.7,
2026-09-21,value-surge,115450,HLB테라퓨틱스,KOSDAQ,2010,4.8,1012602510,×2.7,
2026-09-21,value-surge,122640,예스티,KOSDAQ,32500,10.36,28330928125,×2.7,
2026-09-21,value-surge,039830,오로라,KOSDAQ,16420,7.32,2121747905,×2.6,
2026-09-21,value-surge,064850,에프앤가이드,KOSDAQ,19000,5.26,1002168070,×2.6,
2026-09-21,value-surge,228760,지노믹트리,KOSDAQ,11270,-5.77,2807452090,×2.5,
2026-09-21,value-surge,218410,RFHIC,KOSDAQ,59700,-0.67,66336370450,×2.5,
2026-09-21,value-surge,371950,풍원정밀,KOSDAQ,3220,-5.01,1355159729,×2.5,
2026-09-21,value-surge,032580,피델릭스,KOSDAQ,6550,13.32,8681258240,×2.5,
2026-09-21,value-surge,036200,유니셈,KOSDAQ,9480,4.18,3951597485,×2.4,
2026-09-21,value-surge,136490,선진,KOSPI,10120,-0.98,1921833415,×2.4,
2026-09-21,value-surge,093520,매커스,KOSDAQ,27600,4.15,819560525,×2.4,
2026-09-21,value-surge,013030,하이록코리아,KOSDAQ,36900,0.27,2547842050,×2.4,
2026-09-21,value-surge,127120,제이에스링크,KOSDAQ,34350,5.69,13681310550,×2.3,
2026-09-21,value-surge,039440,에스티아이,KOSDAQ,21400,5.94,2486599170,×2.3,
2026-09-21,value-surge,000155,두산우,KOSPI,475000,0.85,7839665750,×2.3,
2026-09-21,value-surge,307930,컴퍼니케이,KOSDAQ,6400,3.56,918872625,×2.3,
2026-09-21,value-surge,474610,RF시스템즈,KOSDAQ,7780,-1.89,1132319365,×2.3,
2026-09-21,value-surge,452280,한선엔지니어링,KOSDAQ,13420,-0.59,22434249970,×2.3,
2026-09-21,value-surge,140410,메지온,KOSDAQ,79300,5.59,11733462200,×2.2,
2026-09-21,value-surge,117670,알파칩스,KOSDAQ,11600,0.61,2846056570,×2.2,
2026-09-21,value-surge,032500,케이엠더블유,KOSDAQ,19150,-1.49,9999075080,×2.2,
2026-09-21,value-surge,357880,SKAI,KOSDAQ,1889,1.23,2176562131,×2.2,
2026-09-21,value-surge,330860,네패스아크,KOSDAQ,27750,5.31,9155173350,×2.2,
2026-09-21,value-surge,483350,딜리셔스,KOSDAQ,3125,6.11,5621511535,×2.2,
2026-09-21,value-surge,101730,위메이드맥스,KOSDAQ,5030,9.71,5604098388,×2.2,
2026-09-21,value-surge,240810,원익IPS,KOSDAQ,129000,6.17,182369837150,×2.2,
2026-09-21,value-surge,432320,KB스타리츠,KOSPI,1670,-5.17,1265940460,×2.1,
2026-09-21,value-surge,083310,엘오티베큠,KOSDAQ,10310,4.04,1030900160,×2.1,
2026-09-21,value-surge,042370,비츠로테크,KOSDAQ,10910,-4.63,20440711965,×2.1,
2026-09-21,high-52w,252990,샘씨엔에스,KOSDAQ,18090,4.45,14894398750,+1.6%,
2026-09-21,high-52w,098120,마이크로컨텍솔,KOSDAQ,57600,7.66,11430685100,+1.9%,
2026-09-21,high-52w,029460,케이씨,KOSPI,44600,7.99,4202374350,+3.7%,
2026-09-21,high-52w,033170,시그네틱스,KOSDAQ,2795,30.0,3283897478,+6.3%,
2026-09-21,high-52w,340810,시선AI,KOSDAQ,4480,7.95,6738240811,-3.2%,
2026-09-21,low-52w,475830,오름테라퓨틱,KOSDAQ,26850,-28.21,122897239900,-12.5%,
2026-09-21,low-52w,298380,에이비엘바이오,KOSDAQ,53900,-3.75,28984081250,-0.4%,
2026-09-21,low-52w,145020,휴젤,KOSDAQ,206000,-3.74,11983828250,-1.2%,
2026-09-21,low-52w,029780,삼성카드,KOSPI,43250,-1.14,4566434625,-1.1%,
2026-09-21,low-52w,259960,크래프톤,KOSPI,200000,-2.44,14093123600,+0.4%,
2026-09-21,low-52w,0126Z0,삼성에피스홀딩스,KOSPI,327000,0.0,8585517250,+0.5%,
2026-09-21,low-52w,214370,케어젠,KOSDAQ,40300,1.0,1737107475,+1.6%,
2026-09-21,gap-up,092600,앤씨앤,KOSDAQ,3200,-12.81,10110537935,+30.0%,
2026-09-21,gap-up,389470,인벤티지랩,KOSDAQ,25700,0.98,9831712875,+22.0%,
2026-09-21,gap-up,328130,루닛,KOSDAQ,10450,18.21,20019741400,+11.5%,
2026-09-21,gap-up,338220,뷰노,KOSDAQ,5480,8.95,1966294475,+11.3%,
2026-09-21,gap-up,403850,더핑크퐁컴퍼니,KOSDAQ,12910,6.69,2378063370,+9.8%,
2026-09-21,gap-up,084180,수성웹툰,KOSDAQ,162,-1.82,1163635549,+9.1%,delisting
2026-09-21,gap-up,315640,딥노이드,KOSDAQ,1900,-0.94,1098054907,+9.0%,
2026-09-21,gap-up,001520,동양,KOSPI,1208,-10.72,13847921674,+7.5%,
2026-09-21,gap-up,372910,한컴라이프케어,KOSPI,2165,2.61,2593468649,+6.6%,
2026-09-21,gap-up,218410,RFHIC,KOSDAQ,59700,-0.67,66336370450,+6.2%,
2026-09-21,gap-up,064290,인텍플러스,KOSDAQ,50800,8.66,27248687550,+5.9%,
2026-09-21,gap-up,101730,위메이드맥스,KOSDAQ,5030,9.71,5604098388,+5.8%,
2026-09-21,gap-up,310210,보로노이,KOSDAQ,154600,17.12,21947897000,+5.5%,
2026-09-21,gap-up,041190,우리기술투자,KOSDAQ,5860,7.92,63888428245,+5.2%,
2026-09-21,gap-up,092780,DYP,KOSPI,3670,-10.49,4779864288,+5.0%,
2026-09-21,gap-up,205100,엑셈,KOSDAQ,1420,10.68,4891331593,+4.8%,
2026-09-21,gap-up,032500,케이엠더블유,KOSDAQ,19150,-1.49,9999075080,+4.7%,
2026-09-21,gap-up,082270,젬백스,KOSDAQ,10590,6.22,1362414975,+4.5%,
2026-09-21,gap-up,217590,티엠씨,KOSPI,14430,-0.82,37938591560,+4.5%,
2026-09-21,gap-up,208640,썸에이지,KOSDAQ,974,17.63,1960977169,+4.3%,
2026-09-21,gap-up,096770,SK이노베이션,KOSPI,140700,3.0,77946617400,+4.2%,
2026-09-21,gap-up,047920,HLB제약,KOSDAQ,7650,23.19,13240099855,+4.2%,
2026-09-21,gap-up,115450,HLB테라퓨틱스,KOSDAQ,2010,4.8,1012602510,+4.1%,
2026-09-21,gap-up,181710,NHN,KOSPI,56300,-0.71,6339599800,+4.1%,
2026-09-21,gap-up,138080,오이솔루션,KOSDAQ,27250,-0.73,13200903000,+4.0%,
2026-09-21,gap-up,005440,현대지에프홀딩스,KOSPI,13180,4.27,6302104430,+4.0%,
2026-09-21,gap-up,448730,삼성FN리츠,KOSPI,5000,-6.37,1955885110,+3.9%,
2026-09-21,gap-up,327260,RF머트리얼즈,KOSDAQ,49500,1.85,33327033850,+3.9%,
2026-09-21,gap-up,386380,스카이랩스,KOSDAQ,25250,29.89,204579494785,+3.9%,
2026-09-21,gap-up,294570,쿠콘,KOSDAQ,26650,3.5,5062731000,+3.9%,
2026-09-21,gap-up,234340,헥토파이낸셜,KOSDAQ,21100,7.11,19600809100,+3.8%,
2026-09-21,gap-up,037030,파워넷,KOSDAQ,3605,-5.38,1975696076,+3.7%,
2026-09-21,gap-up,210120,캔버스엔,KOSDAQ,2275,30.0,1157635060,+3.7%,
2026-09-21,gap-up,272210,한화시스템,KOSPI,77400,-3.25,125661468650,+3.6%,
2026-09-21,gap-up,002710,TCC스틸,KOSPI,11470,3.33,1715526575,+3.6%,
2026-09-21,gap-up,230240,에치에프알,KOSDAQ,13060,-4.25,3250246895,+3.4%,
2026-09-21,gap-up,462860,더즌,KOSDAQ,3075,17.37,53389179699,+3.4%,
2026-09-21,gap-up,290560,파라택시스이더리움,KOSDAQ,1353,9.29,3331084571,+3.4%,
2026-09-21,gap-up,424870,이뮨온시아,KOSDAQ,3330,1.22,2816976727,+3.3%,
2026-09-21,gap-up,078340,컴투스,KOSDAQ,34500,2.83,3439329875,+3.3%,
2026-09-21,gap-up,115180,큐리언트,KOSDAQ,22200,3.74,1287530400,+3.3%,
2026-09-21,gap-up,456070,이엔셀,KOSDAQ,6000,-9.37,4032811330,+3.2%,
2026-09-21,gap-up,009150,삼성전기,KOSPI,1429000,2.95,791282049500,+3.2%,
2026-09-21,gap-up,012450,한화에어로스페이스,KOSPI,1067000,-1.02,121613181000,+3.2%,
2026-09-21,gap-up,092220,KEC,KOSPI,3160,10.68,5545834294,+3.2%,
2026-09-21,gap-up,007610,선도전기,KOSPI,4720,-4.55,16517545503,+3.1%,
2026-09-21,gap-up,215790,이노인스트루먼트,KOSDAQ,721,-10.1,2678544093,+3.1%,
2026-09-21,gap-up,127120,제이에스링크,KOSDAQ,34350,5.69,13681310550,+3.1%,
2026-09-21,gap-up,023160,태광,KOSDAQ,27300,4.8,10342099100,+3.1%,
2026-09-21,gap-up,024850,HLB이노베이션,KOSDAQ,14630,6.71,3104699915,+3.1%,
2026-09-21,dry-surge,223250,드림씨아이에스,KOSDAQ,3630,15.79,21963474212,×92.1 · 직전 5일은 0.49배,
2026-09-21,dry-surge,240550,동방메디컬,KOSDAQ,6380,9.43,47677306010,×89.1 · 직전 5일은 0.44배,
2026-09-21,dry-surge,475830,오름테라퓨틱,KOSDAQ,26850,-28.21,122897239900,×21.3 · 직전 5일은 0.50배,
2026-09-21,dry-surge,047920,HLB제약,KOSDAQ,7650,23.19,13240099855,×8.9 · 직전 5일은 0.53배,
2026-09-21,dry-surge,071090,하이스틸,KOSPI,3270,1.24,15155499860,×7.8 · 직전 5일은 0.32배,
2026-09-21,dry-surge,009900,명신산업,KOSPI,8700,9.85,11252722180,×5.8 · 직전 5일은 0.44배,
2026-09-21,dry-surge,033170,시그네틱스,KOSDAQ,2795,30.0,3283897478,×5.2 · 직전 5일은 0.44배,
2026-09-21,dry-surge,232140,와이씨,KOSDAQ,14250,19.65,140749946535,×5.1 · 직전 5일은 0.43배,
2026-09-21,dry-surge,290560,파라택시스이더리움,KOSDAQ,1353,9.29,3331084571,×3.2 · 직전 5일은 0.12배,
