date,signal,code,name,market,close_krw,change_pct,value_krw,metric,flags
2026-09-09,gap-up,126340,비나텍,KOSDAQ,69500,11.74,12978446250,+7.4%,
2026-09-09,gap-up,199800,툴젠,KOSDAQ,35600,5.33,1337658475,+7.1%,
2026-09-09,gap-up,327260,RF머트리얼즈,KOSDAQ,42300,22.61,142604035025,+7.0%,
2026-09-09,gap-up,119850,지엔씨에너지,KOSDAQ,48300,7.81,72782366975,+6.8%,
2026-09-09,gap-up,386380,스카이랩스,KOSDAQ,30300,1.85,549870507050,+6.2%,
2026-09-09,gap-up,052690,한전기술,KOSPI,143100,0.35,137083399750,+6.2%,
2026-09-09,gap-up,488280,에스투더블유,KOSDAQ,10500,7.91,1901356565,+6.1%,
2026-09-09,gap-up,019990,에너토크,KOSDAQ,5550,0.91,1936472695,+6.0%,
2026-09-09,gap-up,000990,DB하이텍,KOSPI,111500,7.83,94683891238,+6.0%,
2026-09-09,gap-up,452280,한선엔지니어링,KOSDAQ,10810,6.61,7922159465,+5.7%,
2026-09-09,gap-up,228340,동양파일,KOSDAQ,4250,-1.05,15692271340,+5.4%,
2026-09-09,gap-up,189330,씨이랩,KOSDAQ,11670,4.1,6672235595,+5.3%,
2026-09-09,gap-up,082740,한화엔진,KOSPI,49150,7.67,74205176800,+4.9%,
2026-09-09,gap-up,096350,대창솔루션,KOSDAQ,2025,2.58,2073376640,+4.9%,
2026-09-09,gap-up,469610,이노테크,KOSDAQ,15830,5.11,1064498545,+4.8%,
2026-09-09,gap-up,000500,가온전선,KOSPI,265500,16.7,178534909250,+4.6%,
2026-09-09,gap-up,044490,태웅,KOSDAQ,36150,3.73,11440376075,+4.3%,
2026-09-09,gap-up,115500,케이씨에스,KOSDAQ,9240,4.64,3398863575,+4.2%,
2026-09-09,gap-up,460930,현대힘스,KOSDAQ,13960,5.2,4655066930,+4.1%,
2026-09-09,gap-up,010170,대한광통신,KOSDAQ,14960,9.2,453989637515,+4.1%,
2026-09-09,gap-up,025820,이구산업,KOSPI,4530,0.22,2027459613,+4.0%,
2026-09-09,gap-up,229640,LS에코에너지,KOSPI,49600,6.32,5371000000,+3.9%,
2026-09-09,gap-up,024060,흥구석유,KOSDAQ,12090,0.83,52099760045,+3.8%,
2026-09-09,gap-up,0001A0,덕양에너젠,KOSDAQ,9910,10.36,13967820860,+3.7%,
2026-09-09,gap-up,079900,전진건설로봇,KOSPI,43100,5.12,14230046300,+3.7%,
2026-09-09,gap-up,014950,삼익제약,KOSDAQ,9010,2.97,35500036160,+3.7%,
2026-09-09,gap-up,215790,이노인스트루먼트,KOSDAQ,674,2.12,2213518950,+3.6%,
2026-09-09,gap-up,199430,케이엔알시스템,KOSDAQ,18850,3.01,2936646945,+3.4%,
2026-09-09,gap-up,072950,빛샘전자,KOSDAQ,9140,5.79,6988716165,+3.4%,
2026-09-09,gap-up,33626K,두산퓨얼셀1우,KOSPI,6770,6.61,1112873340,+3.3%,
2026-09-09,gap-up,069540,빛과전자,KOSDAQ,3810,4.67,279962128817,+3.0%,
2026-09-09,dry-surge,273060,와이즈버즈,KOSDAQ,4145,-4.05,1027044140,×47.5 · 직전 5일은 0.00배,
2026-09-09,dry-surge,100590,머큐리,KOSDAQ,4355,30.0,15803900230,×34.3 · 직전 5일은 0.50배,
2026-09-09,dry-surge,014280,금강공업,KOSPI,4745,9.21,16533210727,×32.5 · 직전 5일은 0.38배,
2026-09-09,dry-surge,229000,젠큐릭스,KOSDAQ,2050,10.22,6687681293,×27.6 · 직전 5일은 0.47배,
2026-09-09,dry-surge,018310,삼목에스폼,KOSDAQ,14320,4.68,1429915500,×12.0 · 직전 5일은 0.47배,
2026-09-09,dry-surge,356680,엑스게이트,KOSDAQ,12610,8.71,67996420975,×8.0 · 직전 5일은 0.44배,
2026-09-09,dry-surge,271830,팸텍,KOSDAQ,1140,13.66,3429576425,×7.5 · 직전 5일은 0.20배,
2026-09-09,dry-surge,115500,케이씨에스,KOSDAQ,9240,4.64,3398863575,×6.2 · 직전 5일은 0.56배,
2026-09-09,dry-surge,056360,코위버,KOSDAQ,5290,5.59,1158325100,×4.7 · 직전 5일은 0.60배,
2026-09-09,dry-surge,201490,미투온,KOSDAQ,2775,9.25,15408803116,×3.9 · 직전 5일은 0.53배,
2026-09-09,dry-surge,138080,오이솔루션,KOSDAQ,24000,13.74,18566811550,×3.2 · 직전 5일은 0.59배,
