date,signal,code,name,market,close_krw,change_pct,value_krw,metric,flags
2026-09-18,value-surge,002790,아모레퍼시픽홀딩스,KOSPI,25900,-3.0,12322543125,×5.5,
2026-09-18,value-surge,010170,대한광통신,KOSDAQ,18470,14.51,965073527360,×5.5,
2026-09-18,value-surge,008730,율촌화학,KOSPI,15050,-1.51,3797902755,×5.0,
2026-09-18,value-surge,051905,LG생활건강우,KOSPI,99000,-5.17,3802704700,×4.7,
2026-09-18,value-surge,051160,지어소프트,KOSDAQ,12150,1.42,15218454255,×4.7,
2026-09-18,value-surge,006280,녹십자,KOSPI,122400,-0.24,10892261650,×4.6,
2026-09-18,value-surge,006490,프리티,KOSPI,1535,-29.91,1737071147,×4.5,
2026-09-18,value-surge,050890,쏠리드,KOSDAQ,9800,4.93,37060838640,×4.5,
2026-09-18,value-surge,035200,프럼파스트,KOSDAQ,2775,2.59,1880071370,×4.3,
2026-09-18,value-surge,000120,CJ대한통운,KOSPI,70500,-0.98,11056918600,×4.2,
2026-09-18,value-surge,007660,이수페타시스,KOSPI,102600,-3.21,224713631850,×4.2,
2026-09-18,value-surge,030000,제일기획,KOSPI,17300,-0.46,24911937245,×4.1,
2026-09-18,value-surge,028050,삼성E&A,KOSPI,52300,2.35,291717102800,×4.0,
2026-09-18,value-surge,003545,대신증권우,KOSPI,19910,-1.68,2403260050,×3.9,
2026-09-18,value-surge,056360,코위버,KOSDAQ,6200,5.08,2170418940,×3.8,
2026-09-18,value-surge,004990,롯데지주,KOSPI,24600,-1.2,10617183225,×3.8,
2026-09-18,value-surge,052710,아모텍,KOSDAQ,17000,7.05,40407051830,×3.8,
2026-09-18,value-surge,017900,광전자,KOSPI,10660,4.0,214982749985,×3.6,
2026-09-18,value-surge,032640,LG유플러스,KOSPI,14050,-4.29,38044358150,×3.6,
2026-09-18,value-surge,060280,큐렉소,KOSDAQ,8080,3.32,3736386985,×3.5,
2026-09-18,value-surge,000070,삼양홀딩스,KOSPI,57500,-4.64,1103154200,×3.5,
2026-09-18,value-surge,012860,모베이스전자,KOSDAQ,2425,6.36,2072909128,×3.4,
2026-09-18,value-surge,00680K,미래에셋증권2우B,KOSPI,10450,-1.23,5629426470,×3.4,
2026-09-18,value-surge,014680,한솔케미칼,KOSPI,215000,0.0,24047048000,×3.2,
2026-09-18,value-surge,007070,GS리테일,KOSPI,23300,-2.92,13424130075,×3.2,
2026-09-18,value-surge,037030,파워넷,KOSDAQ,3820,6.26,2639049357,×3.1,
2026-09-18,value-surge,0015S0,페스카로,KOSDAQ,8580,5.54,4879273210,×3.1,
2026-09-18,value-surge,036200,유니셈,KOSDAQ,9130,0.77,4443230015,×3.0,
2026-09-18,value-surge,053800,안랩,KOSDAQ,67600,3.36,8881272450,×2.9,
2026-09-18,value-surge,045100,한양이엔지,KOSDAQ,31900,5.63,4927539325,×2.9,
2026-09-18,value-surge,039560,다산네트웍스,KOSDAQ,2630,2.73,1036369990,×2.9,
2026-09-18,value-surge,047810,한국항공우주,KOSPI,129500,-0.69,110925755300,×2.9,
2026-09-18,value-surge,049080,기가레인,KOSDAQ,10400,0.58,19994272490,×2.8,
2026-09-18,value-surge,009470,삼화전기,KOSPI,26800,5.3,3498492000,×2.7,
2026-09-18,value-surge,032500,케이엠더블유,KOSDAQ,19410,6.77,11206070390,×2.7,
2026-09-18,value-surge,012320,경동인베스트,KOSPI,46000,-4.27,849872350,×2.7,
2026-09-18,value-surge,0009K0,에임드바이오,KOSDAQ,21750,-3.97,5268166700,×2.7,
2026-09-18,value-surge,021240,코웨이,KOSPI,101400,-5.67,46922707350,×2.6,
2026-09-18,value-surge,061250,화일약품,KOSDAQ,6850,0.74,918642680,×2.6,
2026-09-18,value-surge,000155,두산우,KOSPI,471000,6.08,7969767250,×2.6,
2026-09-18,value-surge,039130,하나투어,KOSPI,30550,-3.93,2572464675,×2.6,
2026-09-18,value-surge,060980,HL홀딩스,KOSPI,39650,-1.73,909395850,×2.5,
2026-09-18,value-surge,036830,솔브레인홀딩스,KOSDAQ,40700,-0.25,6250393350,×2.4,
2026-09-18,value-surge,027360,아주IB투자,KOSDAQ,3865,0.26,25452920103,×2.4,
2026-09-18,value-surge,008770,호텔신라,KOSPI,40750,0.25,18487747175,×2.4,
2026-09-18,value-surge,051600,한전KPS,KOSPI,46800,-1.68,15223768675,×2.4,
2026-09-18,value-surge,056080,유진로봇,KOSDAQ,12550,6.9,7959583960,×2.3,
2026-09-18,value-surge,044380,주연테크,KOSPI,482,2.77,1126034211,×2.3,delisting
2026-09-18,value-surge,005960,동부건설,KOSPI,8650,3.47,1007859980,×2.3,
2026-09-18,value-surge,011930,신성이엔지,KOSPI,17090,2.58,4258985800,×2.3,
2026-09-18,value-surge,001360,삼성제약,KOSPI,1310,-5.21,788707990,×2.3,
2026-09-18,value-surge,003200,일신방직,KOSPI,11960,2.22,2525754070,×2.2,
2026-09-18,value-surge,035460,기산텔레콤,KOSDAQ,2695,3.45,779227020,×2.2,
2026-09-18,value-surge,013030,하이록코리아,KOSDAQ,36800,2.79,2232650300,×2.2,
2026-09-18,value-surge,054920,한컴위드,KOSDAQ,4915,-3.06,17230926041,×2.2,
2026-09-18,value-surge,013580,계룡건설,KOSPI,23500,2.4,3402260100,×2.1,
2026-09-18,value-surge,052020,에스티큐브,KOSDAQ,7260,-0.95,2122292125,×2.1,
2026-09-18,value-surge,001820,삼화콘덴서,KOSPI,144900,5.31,240552890500,×2.1,
2026-09-18,value-surge,000150,두산,KOSPI,1445000,2.85,204653229500,×2.1,
2026-09-18,value-surge,053030,바이넥스,KOSDAQ,6140,-1.92,840320590,×2.0,
2026-09-18,value-surge,009970,영원무역홀딩스,KOSPI,166200,-1.54,2959801500,×2.0,
2026-09-18,high-52w,051160,지어소프트,KOSDAQ,12150,1.42,15218454255,-5.7%,
2026-09-18,low-52w,029780,삼성카드,KOSPI,43750,-1.35,5109660625,-0.7%,
2026-09-18,low-52w,039840,디오,KOSDAQ,9890,-1.1,1872042250,+0.0%,
2026-09-18,low-52w,005300,롯데칠성,KOSPI,94000,-0.84,1116908400,+0.1%,
2026-09-18,low-52w,042000,카페24,KOSDAQ,15080,-1.95,1097061265,+0.5%,
2026-09-18,gap-up,004440,삼일씨엔에스,KOSPI,5270,5.82,1846892785,+9.8%,
2026-09-18,gap-up,060280,큐렉소,KOSDAQ,8080,3.32,3736386985,+6.0%,
2026-09-18,gap-up,000150,두산,KOSPI,1445000,2.85,204653229500,+6.0%,
2026-09-18,gap-up,000155,두산우,KOSPI,471000,6.08,7969767250,+5.6%,
2026-09-18,gap-up,005690,파미셀,KOSPI,12650,9.24,131641908965,+5.4%,
2026-09-18,gap-up,009150,삼성전기,KOSPI,1394000,4.81,1181636289500,+4.8%,
2026-09-18,gap-up,001520,동양,KOSPI,1353,29.97,6620522777,+4.7%,
2026-09-18,gap-up,051630,진양화학,KOSPI,1649,-7.1,6992767800,+4.7%,
2026-09-18,gap-up,014990,인디에프,KOSPI,4170,12.1,3086140732,+4.4%,
2026-09-18,gap-up,009155,삼성전기우,KOSPI,510000,5.92,90638867000,+4.3%,
2026-09-18,gap-up,036200,유니셈,KOSDAQ,9130,0.77,4443230015,+4.1%,
2026-09-18,gap-up,062970,한국첨단소재,KOSDAQ,2990,-2.92,14863421476,+3.9%,
2026-09-18,gap-up,031330,에스에이엠티,KOSDAQ,8390,4.22,3433288190,+3.7%,
2026-09-18,gap-up,000660,SK하이닉스,KOSPI,1852000,6.13,8009320991000,+3.7%,
2026-09-18,gap-up,058470,리노공업,KOSDAQ,69300,4.37,36224011900,+3.6%,
2026-09-18,gap-up,020150,롯데에너지머티리얼즈,KOSPI,42500,8.14,16604557625,+3.6%,
2026-09-18,gap-up,005935,삼성전자우,KOSPI,196900,1.86,686579550600,+3.5%,
2026-09-18,gap-up,032850,비트컴퓨터,KOSDAQ,4155,7.64,1025872111,+3.4%,
2026-09-18,gap-up,005930,삼성전자,KOSPI,260500,3.17,3818059105250,+3.4%,
2026-09-18,gap-up,042700,한미반도체,KOSPI,236000,4.66,128669077750,+3.3%,
2026-09-18,gap-up,039440,에스티아이,KOSDAQ,20100,4.31,1447121030,+3.3%,
2026-09-18,gap-up,039830,오로라,KOSDAQ,15490,8.02,1388202065,+3.3%,
2026-09-18,gap-up,010130,고려아연,KOSPI,1130000,0.62,26937127000,+3.2%,
2026-09-18,gap-up,011070,LG이노텍,KOSPI,532000,4.93,103473112000,+3.2%,
2026-09-18,gap-up,060370,LS마린솔루션,KOSDAQ,33850,5.95,16541245000,+3.1%,
2026-09-18,gap-up,005070,코스모신소재,KOSPI,41850,4.1,5167607250,+3.1%,
2026-09-18,gap-up,064290,인텍플러스,KOSDAQ,47150,-2.28,16928357225,+3.1%,
2026-09-18,gap-up,000990,DB하이텍,KOSPI,126100,1.29,75414467600,+3.1%,
2026-09-18,gap-up,043260,성호전자,KOSDAQ,26900,24.54,495343030425,+3.0%,
2026-09-18,dry-surge,007610,선도전기,KOSPI,4945,29.96,39109768182,×46.7 · 직전 5일은 0.48배,
2026-09-18,dry-surge,048430,유라테크,KOSDAQ,6560,7.36,12363384100,×31.4 · 직전 5일은 0.32배,
2026-09-18,dry-surge,033270,유나이티드제약,KOSPI,17930,0.17,3840547505,×8.8 · 직전 5일은 0.59배,
2026-09-18,dry-surge,034310,NICE,KOSPI,12020,-0.33,3225977330,×7.4 · 직전 5일은 0.35배,
2026-09-18,dry-surge,024840,KBI메탈,KOSDAQ,6490,10.37,97209330535,×5.7 · 직전 5일은 0.48배,
2026-09-18,dry-surge,006340,대원전선,KOSPI,13930,8.32,159732815735,×5.6 · 직전 5일은 0.53배,
2026-09-18,dry-surge,008730,율촌화학,KOSPI,15050,-1.51,3797902755,×5.0 · 직전 5일은 0.52배,
