date,signal,code,name,market,close_krw,change_pct,value_krw,metric,flags
2026-09-15,value-surge,003850,보령,KOSPI,8590,-7.44,4480486920,×5.2,
2026-09-15,value-surge,282880,코윈테크,KOSDAQ,10550,5.71,2453011300,×5.2,
2026-09-15,value-surge,005160,동국산업,KOSDAQ,3080,-1.44,4141522329,×5.2,
2026-09-15,value-surge,030530,원익홀딩스,KOSDAQ,25400,15.98,231343214300,×5.1,
2026-09-15,value-surge,008830,대동기어,KOSDAQ,6160,0.98,10842909660,×5.0,
2026-09-15,value-surge,430690,한싹,KOSDAQ,3125,1.46,4790736407,×4.9,
2026-09-15,value-surge,263860,지니언스,KOSDAQ,19020,-1.96,22873953865,×4.8,
2026-09-15,value-surge,004560,현대비앤지스틸,KOSPI,12450,-1.58,1584624830,×4.8,
2026-09-15,value-surge,072950,빛샘전자,KOSDAQ,10720,-4.63,28078569210,×4.6,
2026-09-15,value-surge,030520,한컴,KOSDAQ,17640,1.44,8665033965,×4.6,
2026-09-15,value-surge,217590,티엠씨,KOSPI,13040,2.11,45483851940,×4.6,
2026-09-15,value-surge,115500,케이씨에스,KOSDAQ,10550,5.61,9742334775,×4.5,
2026-09-15,value-surge,053950,경남제약,KOSDAQ,2290,8.53,8247328738,×4.4,
2026-09-15,value-surge,053800,안랩,KOSDAQ,63300,3.6,7888286750,×4.3,
2026-09-15,value-surge,058610,에스피지,KOSDAQ,103100,13.67,156175364550,×4.3,
2026-09-15,value-surge,217820,원익피앤이,KOSDAQ,2440,-5.97,9647735488,×4.3,
2026-09-15,value-surge,201490,미투온,KOSDAQ,3760,20.9,20574336310,×4.1,
2026-09-15,value-surge,016610,DB증권,KOSPI,10250,0.1,2182562620,×4.0,
2026-09-15,value-surge,0011T0,채비,KOSDAQ,5380,3.86,3899417395,×4.0,
2026-09-15,value-surge,052020,에스티큐브,KOSDAQ,7390,-7.28,3608248810,×3.7,
2026-09-15,value-surge,432470,케이엔에스,KOSDAQ,10060,9.47,16698480985,×3.7,
2026-09-15,value-surge,389500,에스비비테크,KOSDAQ,41250,5.77,14401892575,×3.7,
2026-09-15,value-surge,336370,솔루스첨단소재,KOSPI,8150,-4.0,4805887235,×3.7,
2026-09-15,value-surge,314130,지놈앤컴퍼니,KOSDAQ,3425,7.87,3285205286,×3.7,
2026-09-15,value-surge,101730,위메이드맥스,KOSDAQ,4970,-4.42,11622896345,×3.7,
2026-09-15,value-surge,382150,온코크로스,KOSDAQ,3415,7.9,1278085303,×3.7,
2026-09-15,value-surge,104620,노랑풍선,KOSDAQ,3360,0.6,2982458823,×3.6,
2026-09-15,value-surge,418620,E8,KOSDAQ,741,3.64,3566842288,×3.5,
2026-09-15,value-surge,048770,TPC로보틱스,KOSDAQ,4430,4.98,20473170280,×3.4,
2026-09-15,value-surge,298380,에이비엘바이오,KOSDAQ,59700,-8.01,55662175200,×3.3,
2026-09-15,value-surge,101000,KS인더스트리,KOSDAQ,2065,8.46,2640730113,×3.3,
2026-09-15,value-surge,006490,프리티,KOSPI,2250,-13.13,984032110,×3.2,
2026-09-15,value-surge,020000,한섬,KOSPI,15970,2.31,4068494775,×3.2,
2026-09-15,value-surge,093370,후성,KOSPI,14650,3.83,130747722715,×3.2,
2026-09-15,value-surge,004020,현대제철,KOSPI,35200,6.67,61084742925,×3.1,
2026-09-15,value-surge,001230,동국홀딩스,KOSPI,2185,2.34,3968002417,×3.0,
2026-09-15,value-surge,389650,넥스트바이오메디컬,KOSDAQ,30250,2.89,2305779500,×3.0,
2026-09-15,value-surge,047560,이스트소프트,KOSDAQ,7800,0.0,891620805,×2.9,
2026-09-15,value-surge,056360,코위버,KOSDAQ,5780,-1.2,1111556345,×2.8,
2026-09-15,value-surge,413630,씨피시스템,KOSDAQ,4460,10.53,29927521064,×2.8,
2026-09-15,value-surge,172670,에이엘티,KOSDAQ,11760,-1.18,1292187810,×2.8,
2026-09-15,value-surge,462860,더즌,KOSDAQ,3115,-2.04,47012383955,×2.8,
2026-09-15,value-surge,434480,모니터랩,KOSDAQ,3005,-1.15,2092168824,×2.8,
2026-09-15,value-surge,033320,제이씨현시스템,KOSDAQ,3035,1.34,2523037902,×2.7,
2026-09-15,value-surge,452260,한화갤러리아,KOSPI,2460,-7.52,11349650800,×2.7,
2026-09-15,value-surge,354320,알멕,KOSDAQ,38800,2.11,9739447775,×2.6,
2026-09-15,value-surge,199430,케이엔알시스템,KOSDAQ,19400,16.73,10781793555,×2.6,
2026-09-15,value-surge,052710,아모텍,KOSDAQ,16020,1.33,23595728890,×2.6,
2026-09-15,value-surge,375500,DL이앤씨,KOSPI,88400,3.15,78716020700,×2.6,
2026-09-15,value-surge,0015N0,아로마티카,KOSDAQ,12870,6.8,30308931960,×2.6,
2026-09-15,value-surge,432320,KB스타리츠,KOSPI,1641,2.43,929477530,×2.6,
2026-09-15,value-surge,046070,코다코,KOSDAQ,229,-23.67,811247196,×2.5,liquidation
2026-09-15,value-surge,003200,일신방직,KOSPI,11320,-7.59,1840470360,×2.5,
2026-09-15,value-surge,125490,한라캐스트,KOSDAQ,11260,10.39,41271567675,×2.5,
2026-09-15,value-surge,004310,현대약품,KOSPI,10120,1.3,164616121375,×2.4,
2026-09-15,value-surge,149950,아바텍,KOSDAQ,10900,1.4,2827056405,×2.4,
2026-09-15,value-surge,389470,인벤티지랩,KOSDAQ,25250,1.2,3086373450,×2.4,
2026-09-15,value-surge,224060,더코디,KOSDAQ,7020,-9.18,6718734095,×2.4,
2026-09-15,value-surge,448900,한국피아이엠,KOSDAQ,53600,11.55,9852078250,×2.4,
2026-09-15,value-surge,332570,PS일렉트로닉스,KOSDAQ,8480,5.21,59335537535,×2.4,
2026-09-15,value-surge,192650,드림텍,KOSPI,6720,5.33,9445924010,×2.4,
2026-09-15,value-surge,051915,LG화학우,KOSPI,120600,0.08,4913792100,×2.3,
2026-09-15,value-surge,094800,맵스리얼티,KOSPI,7690,3.64,1580199320,×2.3,
2026-09-15,value-surge,382900,범한퓨얼셀,KOSDAQ,24800,-1.2,9688368050,×2.3,
2026-09-15,value-surge,001430,세아베스틸지주,KOSPI,43250,5.62,9792546825,×2.2,
2026-09-15,high-52w,071200,인피니트헬스케어,KOSDAQ,12830,13.44,28771768260,+13.4%,
2026-09-15,high-52w,031980,피에스케이홀딩스,KOSDAQ,166700,7.2,44192710700,-3.6%,
2026-09-15,high-52w,028100,동아지질,KOSPI,18340,3.44,10714688435,-4.7%,
2026-09-15,high-52w,020120,키다리스튜디오,KOSPI,8960,-0.44,2205561755,-3.7%,
2026-09-15,low-52w,298380,에이비엘바이오,KOSDAQ,59700,-8.01,55662175200,-0.2%,
2026-09-15,low-52w,340570,티앤엘,KOSDAQ,27100,-1.45,1363801650,-0.7%,
2026-09-15,low-52w,059270,해성에어로보틱스,KOSDAQ,4875,-7.14,2653944526,+5.9%,
2026-09-15,low-52w,230240,에치에프알,KOSDAQ,11640,2.11,1910227485,+4.0%,
2026-09-15,gap-up,456160,지투지바이오,KOSDAQ,34300,8.54,30036801300,+14.7%,
2026-09-15,gap-up,140430,카티스,KOSDAQ,2810,-6.49,8605010848,+13.1%,
2026-09-15,gap-up,071200,인피니트헬스케어,KOSDAQ,12830,13.44,28771768260,+10.4%,
2026-09-15,gap-up,101000,KS인더스트리,KOSDAQ,2065,8.46,2640730113,+10.3%,
2026-09-15,gap-up,411080,샌즈랩,KOSDAQ,6920,0.29,46905159630,+8.7%,
2026-09-15,gap-up,017900,광전자,KOSPI,10770,4.87,361846097620,+7.1%,
2026-09-15,gap-up,294570,쿠콘,KOSDAQ,29250,-0.51,9407849600,+6.5%,
2026-09-15,gap-up,014950,삼익제약,KOSDAQ,11630,25.46,222556057400,+5.8%,
2026-09-15,gap-up,430690,한싹,KOSDAQ,3125,1.46,4790736407,+5.5%,
2026-09-15,gap-up,000670,영풍,KOSPI,49900,-0.1,26207354450,+5.5%,
2026-09-15,gap-up,087010,펩트론,KOSDAQ,149400,7.4,27242458050,+5.5%,
2026-09-15,gap-up,062970,한국첨단소재,KOSDAQ,3360,29.98,133975362625,+5.4%,
2026-09-15,gap-up,475580,에이럭스,KOSDAQ,7750,10.4,15268749510,+5.4%,
2026-09-15,gap-up,462860,더즌,KOSDAQ,3115,-2.04,47012383955,+5.3%,
2026-09-15,gap-up,040300,YTN,KOSDAQ,2635,29.8,2523737000,+5.2%,
2026-09-15,gap-up,0007C0,아크릴,KOSDAQ,18540,3.06,5472215720,+5.0%,
2026-09-15,gap-up,434480,모니터랩,KOSDAQ,3005,-1.15,2092168824,+4.9%,
2026-09-15,gap-up,476830,알지노믹스,KOSDAQ,26750,4.29,9124831650,+4.9%,
2026-09-15,gap-up,429270,시지트로닉스,KOSDAQ,3390,9.35,6173386674,+4.8%,
2026-09-15,gap-up,391710,코닉오토메이션,KOSDAQ,1467,21.84,10617204115,+4.7%,
2026-09-15,gap-up,474650,링크솔루션,KOSDAQ,28450,12.23,4520561650,+4.5%,
2026-09-15,gap-up,289930,웨이비스,KOSDAQ,7450,7.35,7319591785,+4.5%,
2026-09-15,gap-up,108860,셀바스AI,KOSDAQ,8850,3.75,2657218715,+4.5%,
2026-09-15,gap-up,042510,라온시큐어,KOSDAQ,12890,14.07,145141530975,+4.4%,
2026-09-15,gap-up,150900,파수AI,KOSDAQ,4295,0.7,9013167809,+4.3%,
2026-09-15,gap-up,417860,오브젠,KOSDAQ,7420,10.42,4067301110,+4.2%,
2026-09-15,gap-up,263860,지니언스,KOSDAQ,19020,-1.96,22873953865,+4.1%,
2026-09-15,gap-up,184230,SGA솔루션즈,KOSDAQ,2310,0.22,2234647549,+4.1%,
2026-09-15,gap-up,000990,DB하이텍,KOSPI,116900,5.03,102858854900,+4.0%,
2026-09-15,gap-up,158430,아톤,KOSDAQ,6310,29.84,67240476095,+3.9%,
2026-09-15,gap-up,124500,아이티센글로벌,KOSDAQ,30600,-4.67,14343416500,+3.7%,
2026-09-15,gap-up,354200,엔젠바이오,KOSDAQ,1649,29.94,7174271809,+3.7%,
2026-09-15,gap-up,101730,위메이드맥스,KOSDAQ,4970,-4.42,11622896345,+3.7%,
2026-09-15,gap-up,488280,에스투더블유,KOSDAQ,15360,-0.07,12011835590,+3.6%,
2026-09-15,gap-up,199430,케이엔알시스템,KOSDAQ,19400,16.73,10781793555,+3.5%,
2026-09-15,gap-up,314130,지놈앤컴퍼니,KOSDAQ,3425,7.87,3285205286,+3.5%,
2026-09-15,gap-up,172670,에이엘티,KOSDAQ,11760,-1.18,1292187810,+3.4%,
2026-09-15,gap-up,048770,TPC로보틱스,KOSDAQ,4430,4.98,20473170280,+3.2%,
2026-09-15,gap-up,092220,KEC,KOSPI,2760,7.81,5733965269,+3.1%,
2026-09-15,gap-up,163280,에어레인,KOSDAQ,3950,10.64,6311967565,+3.1%,
2026-09-15,gap-up,001210,금호전기,KOSPI,10510,-2.41,41031344000,+3.1%,
2026-09-15,gap-up,234340,헥토파이낸셜,KOSDAQ,21850,-4.38,14623793325,+3.1%,
2026-09-15,dry-surge,036220,오상헬스케어,KOSDAQ,7140,9.51,27755593965,×330.9 · 직전 5일은 0.47배,
2026-09-15,dry-surge,163280,에어레인,KOSDAQ,3950,10.64,6311967565,×27.0 · 직전 5일은 0.39배,
2026-09-15,dry-surge,282880,코윈테크,KOSDAQ,10550,5.71,2453011300,×5.2 · 직전 5일은 0.43배,
2026-09-15,dry-surge,432470,케이엔에스,KOSDAQ,10060,9.47,16698480985,×3.7 · 직전 5일은 0.45배,
2026-09-15,dry-surge,314130,지놈앤컴퍼니,KOSDAQ,3425,7.87,3285205286,×3.7 · 직전 5일은 0.45배,
2026-09-15,dry-surge,382150,온코크로스,KOSDAQ,3415,7.9,1278085303,×3.7 · 직전 5일은 0.25배,
