date,signal,code,name,market,close_krw,change_pct,value_krw,metric,flags
2026-09-17,value-surge,412350,레이저쎌,KOSDAQ,5120,7.79,6803026507,×7.3,
2026-09-17,value-surge,142280,녹십자엠에스,KOSDAQ,3300,7.67,31149454967,×7.2,
2026-09-17,value-surge,950190,고스트스튜디오,KOSDAQ,10080,-9.27,6575063200,×6.4,
2026-09-17,value-surge,480370,씨케이솔루션,KOSPI,2085,23.37,4751234031,×6.0,
2026-09-17,value-surge,372910,한컴라이프케어,KOSPI,2215,11.87,8812293052,×5.8,
2026-09-17,value-surge,261780,아리바이오랩,KOSDAQ,4285,6.46,13049671501,×5.6,
2026-09-17,value-surge,357880,SKAI,KOSDAQ,1929,9.48,4470575548,×5.5,
2026-09-17,value-surge,053800,안랩,KOSDAQ,65400,1.24,13205594350,×5.5,
2026-09-17,value-surge,010640,진양폴리,KOSPI,2190,11.34,2109775944,×5.2,
2026-09-17,value-surge,072950,빛샘전자,KOSDAQ,13340,-1.4,84716691510,×5.0,
2026-09-17,value-surge,484120,도우인시스,KOSDAQ,20950,15.3,4162541505,×4.9,
2026-09-17,value-surge,014940,오리엔탈정공,KOSDAQ,4710,5.84,2334960787,×4.9,
2026-09-17,value-surge,289080,SV인베스트먼트,KOSDAQ,2655,5.57,32188063886,×4.8,
2026-09-17,value-surge,371950,풍원정밀,KOSDAQ,3360,-4.14,2100499974,×4.7,
2026-09-17,value-surge,067920,이글루,KOSDAQ,6190,7.28,1534731955,×4.6,
2026-09-17,value-surge,040300,YTN,KOSDAQ,2390,0.0,5287138130,×4.6,
2026-09-17,value-surge,439580,블루엠텍,KOSDAQ,2700,3.85,2160279350,×4.5,
2026-09-17,value-surge,355150,코스텍시스,KOSDAQ,21950,14.92,7609002850,×4.5,
2026-09-17,value-surge,049080,기가레인,KOSDAQ,10340,-5.91,26631543905,×4.5,
2026-09-17,value-surge,200470,에이팩트,KOSDAQ,7000,13.09,19728911005,×4.4,
2026-09-17,value-surge,340450,지씨지놈,KOSDAQ,7000,4.01,3018620585,×4.3,
2026-09-17,value-surge,033640,네패스,KOSDAQ,26750,8.74,14809384025,×4.1,
2026-09-17,value-surge,424870,이뮨온시아,KOSDAQ,3455,-1.85,6605886725,×4.0,
2026-09-17,value-surge,036090,위지트,KOSDAQ,1374,6.76,4204979113,×4.0,
2026-09-17,value-surge,036170,에이치엠넥스,KOSDAQ,2700,8.43,2148555931,×4.0,
2026-09-17,value-surge,100790,미래에셋벤처투자,KOSDAQ,17090,4.21,34919771345,×3.7,
2026-09-17,value-surge,138080,오이솔루션,KOSDAQ,27000,4.65,25658202750,×3.7,
2026-09-17,value-surge,126730,코칩,KOSDAQ,24550,7.21,53751520725,×3.7,
2026-09-17,value-surge,272210,한화시스템,KOSPI,77500,12.65,86712170650,×3.7,
2026-09-17,value-surge,005690,파미셀,KOSPI,11580,-0.43,50157489380,×3.5,
2026-09-17,value-surge,082740,한화엔진,KOSPI,53000,10.3,107706636200,×3.5,
2026-09-17,value-surge,330860,네패스아크,KOSDAQ,26000,9.94,13010800025,×3.5,
2026-09-17,value-surge,000155,두산우,KOSPI,444000,-1.0,9428709250,×3.4,
2026-09-17,value-surge,050890,쏠리드,KOSDAQ,9340,2.52,24015070400,×3.3,
2026-09-17,value-surge,462350,이노스페이스,KOSDAQ,6600,6.97,4659359255,×3.3,
2026-09-17,value-surge,432470,케이엔에스,KOSDAQ,10880,11.25,17547891300,×3.2,
2026-09-17,value-surge,172670,에이엘티,KOSDAQ,12380,7.09,1514038275,×3.2,
2026-09-17,value-surge,126340,비나텍,KOSDAQ,77400,2.93,21373401550,×3.2,
2026-09-17,value-surge,000150,두산,KOSPI,1405000,1.3,276273717500,×3.2,
2026-09-17,value-surge,0015G0,그린광학,KOSDAQ,14780,5.5,1513873460,×3.2,
2026-09-17,value-surge,456010,아이씨티케이,KOSDAQ,20250,9.34,26818578945,×3.2,
2026-09-17,value-surge,190510,나무가,KOSDAQ,16150,-2.48,8588747330,×3.1,
2026-09-17,value-surge,452280,한선엔지니어링,KOSDAQ,13430,3.31,24077071680,×3.0,
2026-09-17,value-surge,091440,한울소재과학,KOSDAQ,2845,5.37,1243647711,×2.9,
2026-09-17,value-surge,094800,맵스리얼티,KOSPI,7950,0.38,2242641135,×2.8,
2026-09-17,value-surge,388790,라이콤,KOSDAQ,4885,0.72,8306404997,×2.8,
2026-09-17,value-surge,217590,티엠씨,KOSPI,13770,4.64,43000551835,×2.7,
2026-09-17,value-surge,067310,하나마이크론,KOSDAQ,37600,7.58,120982187625,×2.7,
2026-09-17,value-surge,017510,세명전기,KOSDAQ,7700,4.62,2096071525,×2.6,
2026-09-17,value-surge,001430,세아베스틸지주,KOSPI,45450,5.09,12014410700,×2.6,
2026-09-17,value-surge,060980,HL홀딩스,KOSPI,40350,2.67,878887700,×2.6,
2026-09-17,value-surge,432320,KB스타리츠,KOSPI,1710,3.57,1023584622,×2.5,
2026-09-17,value-surge,122990,와이솔,KOSDAQ,6890,0.15,912259200,×2.5,
2026-09-17,value-surge,189300,인텔리안테크,KOSDAQ,69300,5.48,8882930450,×2.5,
2026-09-17,value-surge,389020,자람테크놀로지,KOSDAQ,15400,3.77,3197404865,×2.5,
2026-09-17,value-surge,092190,서울바이오시스,KOSDAQ,8730,-0.57,3865841090,×2.4,
2026-09-17,value-surge,035460,기산텔레콤,KOSDAQ,2605,2.16,775808922,×2.4,
2026-09-17,value-surge,119850,지엔씨에너지,KOSDAQ,51300,8.34,68691789050,×2.3,
2026-09-17,value-surge,054920,한컴위드,KOSDAQ,5070,-4.16,16512248733,×2.3,
2026-09-17,value-surge,032500,케이엠더블유,KOSDAQ,18180,1.0,8629039645,×2.3,
2026-09-17,value-surge,010820,퍼스텍,KOSPI,6350,4.27,4129924705,×2.3,
2026-09-17,value-surge,417200,LS머트리얼즈,KOSDAQ,13190,3.37,18332720695,×2.3,
2026-09-17,value-surge,327260,RF머트리얼즈,KOSDAQ,45400,2.6,76761785525,×2.3,
2026-09-17,value-surge,001120,LX인터내셔널,KOSPI,41800,0.36,7155603025,×2.3,
2026-09-17,value-surge,061250,화일약품,KOSDAQ,6800,-3.13,719564570,×2.3,
2026-09-17,value-surge,010170,대한광통신,KOSDAQ,16130,0.19,356871064880,×2.2,
2026-09-17,value-surge,099320,쎄트렉아이,KOSDAQ,78300,4.82,5486689450,×2.2,
2026-09-17,value-surge,073010,케이에스피,KOSDAQ,3590,5.9,4352206689,×2.2,
2026-09-17,value-surge,368770,파이버프로,KOSDAQ,13130,5.72,3546531175,×2.2,
2026-09-17,value-surge,009190,대양금속,KOSPI,1079,0.84,1168944712,×2.2,
2026-09-17,value-surge,004310,현대약품,KOSPI,10500,5.32,181770424085,×2.2,
2026-09-17,high-52w,051160,지어소프트,KOSDAQ,11980,20.77,40712566300,+2.9%,
2026-09-17,high-52w,005160,동국산업,KOSDAQ,3670,5.16,39492287371,-7.0%,
2026-09-17,high-52w,021240,코웨이,KOSPI,107500,0.09,9128817250,-1.2%,
2026-09-17,low-52w,030000,제일기획,KOSPI,17380,-0.97,10148188085,-0.5%,
2026-09-17,low-52w,220100,퓨쳐켐,KOSDAQ,6300,-6.67,5495989520,-1.7%,
2026-09-17,low-52w,419530,SAMG엔터,KOSDAQ,16840,-2.88,1342743330,-1.0%,
2026-09-17,low-52w,251270,넷마블,KOSPI,34150,0.0,2788571775,+0.4%,
2026-09-17,low-52w,005740,크라운해태홀딩스,KOSPI,5170,-8.17,1367651890,+0.2%,
2026-09-17,low-52w,114090,GKL,KOSPI,9000,-1.1,1174532465,+0.1%,
2026-09-17,gap-up,348080,큐라티스,KOSDAQ,4815,29.96,1313003262,+20.0%,
2026-09-17,gap-up,088800,에이스테크,KOSDAQ,2225,-9.18,7634449337,+15.9%,
2026-09-17,gap-up,078350,한양디지텍,KOSDAQ,22350,25.49,43098717370,+14.3%,
2026-09-17,gap-up,232830,아이티센피엔에스,KOSDAQ,3485,0.14,43592691656,+9.1%,
2026-09-17,gap-up,201490,미투온,KOSDAQ,4635,20.7,319036011489,+8.6%,
2026-09-17,gap-up,049080,기가레인,KOSDAQ,10340,-5.91,26631543905,+7.6%,
2026-09-17,gap-up,119850,지엔씨에너지,KOSDAQ,51300,8.34,68691789050,+6.9%,
2026-09-17,gap-up,161580,필옵틱스,KOSDAQ,31500,0.64,9214933875,+6.2%,
2026-09-17,gap-up,424870,이뮨온시아,KOSDAQ,3455,-1.85,6605886725,+6.0%,
2026-09-17,gap-up,007660,이수페타시스,KOSPI,106000,-1.49,91053604000,+5.9%,
2026-09-17,gap-up,072950,빛샘전자,KOSDAQ,13340,-1.4,84716691510,+5.5%,
2026-09-17,gap-up,327260,RF머트리얼즈,KOSDAQ,45400,2.6,76761785525,+5.3%,
2026-09-17,gap-up,126340,비나텍,KOSDAQ,77400,2.93,21373401550,+5.1%,
2026-09-17,gap-up,000990,DB하이텍,KOSPI,124500,-0.4,84655779200,+4.7%,
2026-09-17,gap-up,204270,제이앤티씨,KOSDAQ,22400,3.94,15028124750,+4.4%,
2026-09-17,gap-up,357580,아모센스,KOSDAQ,6870,6.68,14772688910,+4.3%,
2026-09-17,gap-up,092190,서울바이오시스,KOSDAQ,8730,-0.57,3865841090,+4.3%,
2026-09-17,gap-up,347700,스피어,KOSDAQ,23850,17.2,127991488250,+3.9%,
2026-09-17,gap-up,089010,켐트로닉스,KOSDAQ,22200,1.37,1310159900,+3.9%,
2026-09-17,gap-up,047050,포스코인터내셔널,KOSPI,57800,5.47,55508658250,+3.8%,
2026-09-17,gap-up,017900,광전자,KOSPI,10250,-2.01,61682062025,+3.8%,
2026-09-17,gap-up,043260,성호전자,KOSDAQ,21600,16.38,303616514870,+3.8%,
2026-09-17,gap-up,295310,에이치브이엠,KOSDAQ,60700,13.88,36014235200,+3.8%,
2026-09-17,gap-up,310210,보로노이,KOSDAQ,141400,-0.42,7516061300,+3.7%,
2026-09-17,gap-up,267270,HD건설기계,KOSPI,142100,6.36,47297189200,+3.7%,
2026-09-17,gap-up,950250,테라뷰,KOSDAQ,3075,-1.13,1640406727,+3.5%,
2026-09-17,gap-up,000150,두산,KOSPI,1405000,1.3,276273717500,+3.5%,
2026-09-17,gap-up,082740,한화엔진,KOSPI,53000,10.3,107706636200,+3.4%,
2026-09-17,gap-up,042370,비츠로테크,KOSDAQ,11440,30.0,95501679490,+3.4%,
2026-09-17,gap-up,288180,케이피항공산업,KOSDAQ,8170,14.11,3140352350,+3.4%,
2026-09-17,gap-up,483650,달바글로벌,KOSPI,173000,8.06,40462500300,+3.2%,
2026-09-17,gap-up,389680,유디엠텍,KOSDAQ,2920,15.87,1326806700,+3.2%,
2026-09-17,gap-up,486990,노타,KOSDAQ,17280,2.67,1506140845,+3.1%,
2026-09-17,gap-up,004310,현대약품,KOSPI,10500,5.32,181770424085,+3.1%,
2026-09-17,gap-up,160980,싸이맥스,KOSDAQ,25000,9.65,6377560600,+3.1%,
2026-09-17,dry-surge,317850,대모,KOSDAQ,6230,5.41,27127783135,×64.6 · 직전 5일은 0.44배,
2026-09-17,dry-surge,051160,지어소프트,KOSDAQ,11980,20.77,40712566300,×53.2 · 직전 5일은 0.44배,
2026-09-17,dry-surge,005740,크라운해태홀딩스,KOSPI,5170,-8.17,1367651890,×16.2 · 직전 5일은 0.51배,
2026-09-17,dry-surge,051630,진양화학,KOSPI,1775,29.94,7558939638,×15.7 · 직전 5일은 0.13배,
2026-09-17,dry-surge,420570,제이투케이바이오,KOSDAQ,9990,16.57,5654989935,×11.5 · 직전 5일은 0.35배,
2026-09-17,dry-surge,142280,녹십자엠에스,KOSDAQ,3300,7.67,31149454967,×7.2 · 직전 5일은 0.20배,
2026-09-17,dry-surge,010640,진양폴리,KOSPI,2190,11.34,2109775944,×5.2 · 직전 5일은 0.18배,
2026-09-17,dry-surge,484120,도우인시스,KOSDAQ,20950,15.3,4162541505,×4.9 · 직전 5일은 0.50배,
2026-09-17,dry-surge,289080,SV인베스트먼트,KOSDAQ,2655,5.57,32188063886,×4.8 · 직전 5일은 0.43배,
2026-09-17,dry-surge,200470,에이팩트,KOSDAQ,7000,13.09,19728911005,×4.4 · 직전 5일은 0.41배,
2026-09-17,dry-surge,036090,위지트,KOSDAQ,1374,6.76,4204979113,×4.0 · 직전 5일은 0.30배,
2026-09-17,dry-surge,100790,미래에셋벤처투자,KOSDAQ,17090,4.21,34919771345,×3.7 · 직전 5일은 0.45배,
2026-09-17,dry-surge,462350,이노스페이스,KOSDAQ,6600,6.97,4659359255,×3.3 · 직전 5일은 0.43배,
